club_key,grade_key,display_name,squad_number,playhq_id
norwood-netball-club,amnd-winter-2000-sub-junior-4,Newton Jaguars,,archive:amnd-winter-2000:sub-junior-4:norwood-netball-club:none
woods-panthers,amnd-winter-2000-sub-junior-4,Woods Panthers,,archive:amnd-winter-2000:sub-junior-4:woods-panthers:none
hallett-cove,amnd-winter-2000-sub-junior-4,Hallett Cove,,archive:amnd-winter-2000:sub-junior-4:hallett-cove:none
garville,amnd-winter-2000-sub-junior-4,Garville,,archive:amnd-winter-2000:sub-junior-4:garville:none
contax,amnd-winter-2000-sub-junior-4,Contax,,archive:amnd-winter-2000:sub-junior-4:contax:none
matrics,amnd-winter-2000-sub-junior-4,Matrics,,archive:amnd-winter-2000:sub-junior-4:matrics:none
oakdale-netball-club-sa,amnd-winter-2000-sub-junior-4,Oakdale,,archive:amnd-winter-2000:sub-junior-4:oakdale-netball-club-sa:none
adelaide-cougars,amnd-winter-2000-sub-junior-4,Adelaide Cougars,,archive:amnd-winter-2000:sub-junior-4:adelaide-cougars:none
tango-netball-club-inc,amnd-winter-2000-sub-junior-5,Tango,,archive:amnd-winter-2000:sub-junior-5:tango-netball-club-inc:none
garville,amnd-winter-2000-sub-junior-5,Garville,,archive:amnd-winter-2000:sub-junior-5:garville:none
norwood-netball-club,amnd-winter-2000-sub-junior-5,Newton Jaguars,,archive:amnd-winter-2000:sub-junior-5:norwood-netball-club:none
cheerio-netball-club,amnd-winter-2000-sub-junior-5,Cheerio,,archive:amnd-winter-2000:sub-junior-5:cheerio-netball-club:none
contax,amnd-winter-2000-sub-junior-5,Contax,,archive:amnd-winter-2000:sub-junior-5:contax:none
adelaide-cougars,amnd-winter-2000-sub-junior-5,Adelaide Cougars,,archive:amnd-winter-2000:sub-junior-5:adelaide-cougars:none
oakdale-netball-club-sa,amnd-winter-2000-sub-junior-5,Oakdale,,archive:amnd-winter-2000:sub-junior-5:oakdale-netball-club-sa:none
woods-panthers,amnd-winter-2000-sub-junior-5,Woods Panthers,,archive:amnd-winter-2000:sub-junior-5:woods-panthers:none
contax,amnd-winter-2000-sub-junior-6,Contax,,archive:amnd-winter-2000:sub-junior-6:contax:none
garville,amnd-winter-2000-sub-junior-6,Garville,,archive:amnd-winter-2000:sub-junior-6:garville:none
norwood-netball-club,amnd-winter-2000-sub-junior-6,Newton Jaguars,,archive:amnd-winter-2000:sub-junior-6:norwood-netball-club:none
metro-magic,amnd-winter-2000-sub-junior-6,Metro Magic,,archive:amnd-winter-2000:sub-junior-6:metro-magic:none
matrics,amnd-winter-2000-sub-junior-6,Matrics,,archive:amnd-winter-2000:sub-junior-6:matrics:none
woods-panthers,amnd-winter-2000-sub-junior-6,Woods Panthers,1,archive:amnd-winter-2000:sub-junior-6:woods-panthers:1
tango-netball-club-inc,amnd-winter-2000-sub-junior-6,Tango,,archive:amnd-winter-2000:sub-junior-6:tango-netball-club-inc:none
woods-panthers,amnd-winter-2000-sub-junior-6,Woods Panthers,2,archive:amnd-winter-2000:sub-junior-6:woods-panthers:2
glandore,amnd-winter-2000-sub-junior-7,Glandore,,archive:amnd-winter-2000:sub-junior-7:glandore:none
clovelly-park,amnd-winter-2000-sub-junior-7,Clovelly Park,,archive:amnd-winter-2000:sub-junior-7:clovelly-park:none
metro-magic,amnd-winter-2000-sub-junior-7,Metro Magic,,archive:amnd-winter-2000:sub-junior-7:metro-magic:none
garville,amnd-winter-2000-sub-junior-7,Garville,,archive:amnd-winter-2000:sub-junior-7:garville:none
cheerio-netball-club,amnd-winter-2000-sub-junior-7,Cheerio,,archive:amnd-winter-2000:sub-junior-7:cheerio-netball-club:none
woods-panthers,amnd-winter-2000-sub-junior-7,Woods Panthers,,archive:amnd-winter-2000:sub-junior-7:woods-panthers:none
oakdale-netball-club-sa,amnd-winter-2001-amnd-league,Oakdale,,archive:amnd-winter-2001:amnd-league:oakdale-netball-club-sa:none
contax,amnd-winter-2001-amnd-league,Contax,,archive:amnd-winter-2001:amnd-league:contax:none
tango-netball-club-inc,amnd-winter-2001-amnd-league,Tango,,archive:amnd-winter-2001:amnd-league:tango-netball-club-inc:none
woods-panthers,amnd-winter-2001-amnd-league,Woods Panthers,,archive:amnd-winter-2001:amnd-league:woods-panthers:none
matrics,amnd-winter-2001-amnd-league,Matrics,,archive:amnd-winter-2001:amnd-league:matrics:none
cheerio-netball-club,amnd-winter-2001-amnd-league,Cheerio,,archive:amnd-winter-2001:amnd-league:cheerio-netball-club:none
norwood-netball-club,amnd-winter-2001-amnd-league,Newton Jaguars,,archive:amnd-winter-2001:amnd-league:norwood-netball-club:none
harlequin,amnd-winter-2001-amnd-league,Harlequin,,archive:amnd-winter-2001:amnd-league:harlequin:none
garville,amnd-winter-2001-amnd-league,Garville,,archive:amnd-winter-2001:amnd-league:garville:none
adelaide-cougars,amnd-winter-2001-amnd-league,Adelaide Cougars,,archive:amnd-winter-2001:amnd-league:adelaide-cougars:none
glandore,amnd-winter-2001-a-grade,Glandore,,archive:amnd-winter-2001:a-grade:glandore:none
contax,amnd-winter-2001-a-grade,Contax,,archive:amnd-winter-2001:a-grade:contax:none
oakdale-netball-club-sa,amnd-winter-2001-a-grade,Oakdale,,archive:amnd-winter-2001:a-grade:oakdale-netball-club-sa:none
cheerio-netball-club,amnd-winter-2001-a-grade,Cheerio,,archive:amnd-winter-2001:a-grade:cheerio-netball-club:none
garville,amnd-winter-2001-a-grade,Garville,,archive:amnd-winter-2001:a-grade:garville:none
woods-panthers,amnd-winter-2001-a-grade,Woods Panthers,,archive:amnd-winter-2001:a-grade:woods-panthers:none
tango-netball-club-inc,amnd-winter-2001-a-grade,Tango,,archive:amnd-winter-2001:a-grade:tango-netball-club-inc:none
adelaide-cougars,amnd-winter-2001-a-grade,Adelaide Cougars,,archive:amnd-winter-2001:a-grade:adelaide-cougars:none
norwood-netball-club,amnd-winter-2001-a-grade,Newton Jaguars,,archive:amnd-winter-2001:a-grade:norwood-netball-club:none
matrics,amnd-winter-2001-a-grade,Matrics,,archive:amnd-winter-2001:a-grade:matrics:none
garville,amnd-winter-2001-b-1,Garville,,archive:amnd-winter-2001:b-1:garville:none
harlequin,amnd-winter-2001-b-1,Harlequin,,archive:amnd-winter-2001:b-1:harlequin:none
pembroke-o-s,amnd-winter-2001-b-1,Pembroke,,archive:amnd-winter-2001:b-1:pembroke-o-s:none
cheerio-netball-club,amnd-winter-2001-b-1,Cheerio,,archive:amnd-winter-2001:b-1:cheerio-netball-club:none
contax,amnd-winter-2001-b-1,Contax,,archive:amnd-winter-2001:b-1:contax:none
tango-netball-club-inc,amnd-winter-2001-b-1,Tango,,archive:amnd-winter-2001:b-1:tango-netball-club-inc:none
adelaide-cougars,amnd-winter-2001-b-1,Adelaide Cougars,,archive:amnd-winter-2001:b-1:adelaide-cougars:none
oakdale-netball-club-sa,amnd-winter-2001-b-1,Oakdale,,archive:amnd-winter-2001:b-1:oakdale-netball-club-sa:none
metro-magic,amnd-winter-2001-b-1,Metro Magic,,archive:amnd-winter-2001:b-1:metro-magic:none
woods-panthers,amnd-winter-2001-b-1,Woods Panthers,,archive:amnd-winter-2001:b-1:woods-panthers:none
contax,amnd-winter-2001-b-2,Contax,,archive:amnd-winter-2001:b-2:contax:none
adelaide-cougars,amnd-winter-2001-b-2,Adelaide Cougars,,archive:amnd-winter-2001:b-2:adelaide-cougars:none
adelaide-university,amnd-winter-2001-b-2,Adelaide Uni.,,archive:amnd-winter-2001:b-2:adelaide-university:none
harlequin,amnd-winter-2001-b-2,Harlequin,,archive:amnd-winter-2001:b-2:harlequin:none
city-coasters,amnd-winter-2001-b-2,City Coasters,,archive:amnd-winter-2001:b-2:city-coasters:none
garville,amnd-winter-2001-b-2,Garville,,archive:amnd-winter-2001:b-2:garville:none
cheerio-netball-club,amnd-winter-2001-b-2,Cheerio,,archive:amnd-winter-2001:b-2:cheerio-netball-club:none
matrics,amnd-winter-2001-b-2,Matrics,,archive:amnd-winter-2001:b-2:matrics:none
oakdale-netball-club-sa,amnd-winter-2001-b-2,Oakdale,,archive:amnd-winter-2001:b-2:oakdale-netball-club-sa:none
norwood-netball-club,amnd-winter-2001-b-2,Newton Jaguars,,archive:amnd-winter-2001:b-2:norwood-netball-club:none
metro-magic,amnd-winter-2001-b-3,Metro Magic,,archive:amnd-winter-2001:b-3:metro-magic:none
contax,amnd-winter-2001-b-3,Contax,,archive:amnd-winter-2001:b-3:contax:none
clovelly-park,amnd-winter-2001-b-3,Clovelly Park,,archive:amnd-winter-2001:b-3:clovelly-park:none
adelaide-cougars,amnd-winter-2001-b-3,Adelaide Cougars,,archive:amnd-winter-2001:b-3:adelaide-cougars:none
pembroke-o-s,amnd-winter-2001-b-3,Pembroke,,archive:amnd-winter-2001:b-3:pembroke-o-s:none
matrics,amnd-winter-2001-b-3,Matrics,,archive:amnd-winter-2001:b-3:matrics:none
oakdale-netball-club-sa,amnd-winter-2001-b-3,Oakdale,,archive:amnd-winter-2001:b-3:oakdale-netball-club-sa:none
glandore,amnd-winter-2001-b-3,Glandore,,archive:amnd-winter-2001:b-3:glandore:none
tango-netball-club-inc,amnd-winter-2001-b-3,Tango,,archive:amnd-winter-2001:b-3:tango-netball-club-inc:none
contax,amnd-winter-2001-b-4,Contax,,archive:amnd-winter-2001:b-4:contax:none
metro-magic,amnd-winter-2001-b-4,Metro Magic,,archive:amnd-winter-2001:b-4:metro-magic:none
adelaide-university,amnd-winter-2001-b-4,Adelaide Uni.,,archive:amnd-winter-2001:b-4:adelaide-university:none
city-coasters,amnd-winter-2001-b-4,City Coasters,,archive:amnd-winter-2001:b-4:city-coasters:none
harlequin,amnd-winter-2001-b-4,Harlequin,,archive:amnd-winter-2001:b-4:harlequin:none
pembroke-o-s,amnd-winter-2001-b-4,Pembroke,,archive:amnd-winter-2001:b-4:pembroke-o-s:none
cheerio-netball-club,amnd-winter-2001-b-4,Cheerio,,archive:amnd-winter-2001:b-4:cheerio-netball-club:none
woods-panthers,amnd-winter-2001-b-4,Woods Panthers,,archive:amnd-winter-2001:b-4:woods-panthers:none
oakdale-netball-club-sa,amnd-winter-2001-b-4,Oakdale,,archive:amnd-winter-2001:b-4:oakdale-netball-club-sa:none
adelaide-university,amnd-winter-2001-c-1,Adelaide Uni.,,archive:amnd-winter-2001:c-1:adelaide-university:none
garville,amnd-winter-2001-c-1,Garville,,archive:amnd-winter-2001:c-1:garville:none
clovelly-park,amnd-winter-2001-c-1,Clovelly Park,,archive:amnd-winter-2001:c-1:clovelly-park:none
flinders-university,amnd-winter-2001-c-1,Flinders Uni.,,archive:amnd-winter-2001:c-1:flinders-university:none
cheerio-netball-club,amnd-winter-2001-c-1,Cheerio,,archive:amnd-winter-2001:c-1:cheerio-netball-club:none
blue-jays,amnd-winter-2001-c-1,Blue Jays,,archive:amnd-winter-2001:c-1:blue-jays:none
contax,amnd-winter-2001-c-1,Contax,,archive:amnd-winter-2001:c-1:contax:none
pembroke-o-s,amnd-winter-2001-c-1,Pembroke,,archive:amnd-winter-2001:c-1:pembroke-o-s:none
city-coasters,amnd-winter-2001-c-2,City Coasters,,archive:amnd-winter-2001:c-2:city-coasters:none
adelaide-university,amnd-winter-2001-c-2,Adelaide Uni.,1,archive:amnd-winter-2001:c-2:adelaide-university:1
clovelly-park,amnd-winter-2001-c-2,Clovelly Park,,archive:amnd-winter-2001:c-2:clovelly-park:none
adelaide-cougars,amnd-winter-2001-c-2,Adelaide Cougars,,archive:amnd-winter-2001:c-2:adelaide-cougars:none
glandore,amnd-winter-2001-c-2,Glandore,,archive:amnd-winter-2001:c-2:glandore:none
oakdale-netball-club-sa,amnd-winter-2001-c-2,Oakdale,,archive:amnd-winter-2001:c-2:oakdale-netball-club-sa:none
adelaide-university,amnd-winter-2001-c-2,Adelaide Uni.,2,archive:amnd-winter-2001:c-2:adelaide-university:2
metro-magic,amnd-winter-2001-c-2,Metro Magic,,archive:amnd-winter-2001:c-2:metro-magic:none
woods-panthers,amnd-winter-2001-c-2,Woods Panthers,,archive:amnd-winter-2001:c-2:woods-panthers:none
city-coasters,amnd-winter-2001-c-3,City Coasters,,archive:amnd-winter-2001:c-3:city-coasters:none
flinders-university,amnd-winter-2001-c-3,Flinders Uni.,,archive:amnd-winter-2001:c-3:flinders-university:none
metro-magic,amnd-winter-2001-c-3,Metro Magic,,archive:amnd-winter-2001:c-3:metro-magic:none
pembroke-o-s,amnd-winter-2001-c-3,Pembroke,,archive:amnd-winter-2001:c-3:pembroke-o-s:none
adelaide-university,amnd-winter-2001-c-3,Adelaide Uni.,,archive:amnd-winter-2001:c-3:adelaide-university:none
clovelly-park,amnd-winter-2001-c-3,Clovelly Park,,archive:amnd-winter-2001:c-3:clovelly-park:none
oakdale-netball-club-sa,amnd-winter-2001-h-grade,Phoenix,,archive:amnd-winter-2001:h-grade:oakdale-netball-club-sa:none
matrics,amnd-winter-2001-h-grade,Matrics,1,archive:amnd-winter-2001:h-grade:matrics:1
adelaide-cougars,amnd-winter-2001-h-grade,Adelaide Cougars,,archive:amnd-winter-2001:h-grade:adelaide-cougars:none
cardijn-cats,amnd-winter-2001-h-grade,Cardijn Cats,,archive:amnd-winter-2001:h-grade:cardijn-cats:none
matrics,amnd-winter-2001-h-grade,Matrics,2,archive:amnd-winter-2001:h-grade:matrics:2
norwood-netball-club,amnd-winter-2001-h-grade,Newton Jaguars,,archive:amnd-winter-2001:h-grade:norwood-netball-club:none
panthers,amnd-winter-2001-h-grade,Panthers,,archive:amnd-winter-2001:h-grade:panthers:none
kookaburras,amnd-winter-2001-h-grade,Kookaburras,,archive:amnd-winter-2001:h-grade:kookaburras:none
harlequin,amnd-winter-2001-inter-1,Harlequin,,archive:amnd-winter-2001:inter-1:harlequin:none
matrics,amnd-winter-2001-inter-1,Matrics,,archive:amnd-winter-2001:inter-1:matrics:none
adelaide-cougars,amnd-winter-2001-inter-1,Adelaide Cougars,,archive:amnd-winter-2001:inter-1:adelaide-cougars:none
tango-netball-club-inc,amnd-winter-2001-inter-1,Tango,,archive:amnd-winter-2001:inter-1:tango-netball-club-inc:none
contax,amnd-winter-2001-inter-1,Contax,,archive:amnd-winter-2001:inter-1:contax:none
oakdale-netball-club-sa,amnd-winter-2001-inter-1,Oakdale,,archive:amnd-winter-2001:inter-1:oakdale-netball-club-sa:none
garville,amnd-winter-2001-inter-1,Garville,,archive:amnd-winter-2001:inter-1:garville:none
cheerio-netball-club,amnd-winter-2001-inter-1,Cheerio,,archive:amnd-winter-2001:inter-1:cheerio-netball-club:none
norwood-netball-club,amnd-winter-2001-inter-1,Newton Jaguars,,archive:amnd-winter-2001:inter-1:norwood-netball-club:none
woods-panthers,amnd-winter-2001-inter-1,Woods Panthers,,archive:amnd-winter-2001:inter-1:woods-panthers:none
matrics,amnd-winter-2001-inter-2,Matrics,,archive:amnd-winter-2001:inter-2:matrics:none
adelaide-cougars,amnd-winter-2001-inter-2,Adelaide Cougars,,archive:amnd-winter-2001:inter-2:adelaide-cougars:none
tango-netball-club-inc,amnd-winter-2001-inter-2,Tango,,archive:amnd-winter-2001:inter-2:tango-netball-club-inc:none
contax,amnd-winter-2001-inter-2,Contax,1,archive:amnd-winter-2001:inter-2:contax:1
contax,amnd-winter-2001-inter-2,Contax,2,archive:amnd-winter-2001:inter-2:contax:2
garville,amnd-winter-2001-inter-2,Garville,,archive:amnd-winter-2001:inter-2:garville:none
woods-panthers,amnd-winter-2001-inter-2,Woods Panthers,,archive:amnd-winter-2001:inter-2:woods-panthers:none
cheerio-netball-club,amnd-winter-2001-inter-2,Cheerio,,archive:amnd-winter-2001:inter-2:cheerio-netball-club:none
harlequin,amnd-winter-2001-inter-2,Harlequin,,archive:amnd-winter-2001:inter-2:harlequin:none
oakdale-netball-club-sa,amnd-winter-2001-inter-2,Oakdale,,archive:amnd-winter-2001:inter-2:oakdale-netball-club-sa:none
norwood-netball-club,amnd-winter-2001-inter-3,Newton Jaguars,,archive:amnd-winter-2001:inter-3:norwood-netball-club:none
tango-netball-club-inc,amnd-winter-2001-inter-3,Tango,,archive:amnd-winter-2001:inter-3:tango-netball-club-inc:none
metro-magic,amnd-winter-2001-inter-3,Metro Magic,,archive:amnd-winter-2001:inter-3:metro-magic:none
adelaide-cougars,amnd-winter-2001-inter-3,Adelaide Cougars,,archive:amnd-winter-2001:inter-3:adelaide-cougars:none
matrics,amnd-winter-2001-inter-3,Matrics,,archive:amnd-winter-2001:inter-3:matrics:none
contax,amnd-winter-2001-inter-3,Contax,,archive:amnd-winter-2001:inter-3:contax:none
glandore,amnd-winter-2001-inter-3,Glandore,,archive:amnd-winter-2001:inter-3:glandore:none
cheerio-netball-club,amnd-winter-2001-inter-3,Cheerio,,archive:amnd-winter-2001:inter-3:cheerio-netball-club:none
woods-panthers,amnd-winter-2001-inter-3,Woods Panthers,,archive:amnd-winter-2001:inter-3:woods-panthers:none
garville,amnd-winter-2001-inter-3,Garville,,archive:amnd-winter-2001:inter-3:garville:none
garville,amnd-winter-2001-inter-4,Garville,,archive:amnd-winter-2001:inter-4:garville:none
tango-netball-club-inc,amnd-winter-2001-inter-4,Tango,,archive:amnd-winter-2001:inter-4:tango-netball-club-inc:none
michelangelo,amnd-winter-2001-inter-4,Michelangelo,,archive:amnd-winter-2001:inter-4:michelangelo:none
adelaide-cougars,amnd-winter-2001-inter-4,Adelaide Cougars,,archive:amnd-winter-2001:inter-4:adelaide-cougars:none
matrics,amnd-winter-2001-inter-4,Matrics,,archive:amnd-winter-2001:inter-4:matrics:none
contax,amnd-winter-2001-inter-4,Contax,,archive:amnd-winter-2001:inter-4:contax:none
metro-magic,amnd-winter-2001-inter-4,Metro Magic,,archive:amnd-winter-2001:inter-4:metro-magic:none
clovelly-park,amnd-winter-2001-inter-4,Clovelly Park,,archive:amnd-winter-2001:inter-4:clovelly-park:none
oakdale-netball-club-sa,amnd-winter-2001-inter-4,Oakdale,,archive:amnd-winter-2001:inter-4:oakdale-netball-club-sa:none
garville,amnd-winter-2001-inter-5,Garville,,archive:amnd-winter-2001:inter-5:garville:none
adelaide-cougars,amnd-winter-2001-inter-5,Adelaide Cougars,,archive:amnd-winter-2001:inter-5:adelaide-cougars:none
woods-panthers,amnd-winter-2001-inter-5,Woods Panthers,,archive:amnd-winter-2001:inter-5:woods-panthers:none
glandore,amnd-winter-2001-inter-5,Glandore,,archive:amnd-winter-2001:inter-5:glandore:none
cheerio-netball-club,amnd-winter-2001-inter-5,Cheerio,,archive:amnd-winter-2001:inter-5:cheerio-netball-club:none
michelangelo,amnd-winter-2001-inter-5,Michelangelo,,archive:amnd-winter-2001:inter-5:michelangelo:none
woods-panthers,amnd-winter-2001-junior-1,Woods Panthers,,archive:amnd-winter-2001:junior-1:woods-panthers:none
matrics,amnd-winter-2001-junior-1,Matrics,,archive:amnd-winter-2001:junior-1:matrics:none
cheerio-netball-club,amnd-winter-2001-junior-1,Cheerio,,archive:amnd-winter-2001:junior-1:cheerio-netball-club:none
harlequin,amnd-winter-2001-junior-1,Harlequin,1,archive:amnd-winter-2001:junior-1:harlequin:1
tango-netball-club-inc,amnd-winter-2001-junior-1,Tango,,archive:amnd-winter-2001:junior-1:tango-netball-club-inc:none
adelaide-cougars,amnd-winter-2001-junior-1,Adelaide Cougars,,archive:amnd-winter-2001:junior-1:adelaide-cougars:none
garville,amnd-winter-2001-junior-1,Garville,,archive:amnd-winter-2001:junior-1:garville:none
harlequin,amnd-winter-2001-junior-1,Harlequin,2,archive:amnd-winter-2001:junior-1:harlequin:2
brahma-united,amnd-winter-2001-junior-1,Brahma United,,archive:amnd-winter-2001:junior-1:brahma-united:none
contax,amnd-winter-2001-junior-1,Contax,,archive:amnd-winter-2001:junior-1:contax:none
matrics,amnd-winter-2001-junior-2,Matrics,,archive:amnd-winter-2001:junior-2:matrics:none
garville,amnd-winter-2001-junior-2,Garville,,archive:amnd-winter-2001:junior-2:garville:none
woods-panthers,amnd-winter-2001-junior-2,Woods Panthers,,archive:amnd-winter-2001:junior-2:woods-panthers:none
norwood-netball-club,amnd-winter-2001-junior-2,Newton Jaguars,1,archive:amnd-winter-2001:junior-2:norwood-netball-club:1
tango-netball-club-inc,amnd-winter-2001-junior-2,Tango,,archive:amnd-winter-2001:junior-2:tango-netball-club-inc:none
contax,amnd-winter-2001-junior-2,Contax,,archive:amnd-winter-2001:junior-2:contax:none
norwood-netball-club,amnd-winter-2001-junior-2,Newton Jaguars,2,archive:amnd-winter-2001:junior-2:norwood-netball-club:2
oakdale-netball-club-sa,amnd-winter-2001-junior-2,Oakdale,,archive:amnd-winter-2001:junior-2:oakdale-netball-club-sa:none
adelaide-cougars,amnd-winter-2001-junior-2,Adelaide Cougars,,archive:amnd-winter-2001:junior-2:adelaide-cougars:none
cheerio-netball-club,amnd-winter-2001-junior-2,Cheerio,,archive:amnd-winter-2001:junior-2:cheerio-netball-club:none
garville,amnd-winter-2001-junior-3,Garville,,archive:amnd-winter-2001:junior-3:garville:none
contax,amnd-winter-2001-junior-3,Contax,1,archive:amnd-winter-2001:junior-3:contax:1
contax,amnd-winter-2001-junior-3,Contax,2,archive:amnd-winter-2001:junior-3:contax:2
matrics,amnd-winter-2001-junior-3,Matrics,2,archive:amnd-winter-2001:junior-3:matrics:2
oakdale-netball-club-sa,amnd-winter-2001-junior-3,Oakdale,,archive:amnd-winter-2001:junior-3:oakdale-netball-club-sa:none
