grade_key,club_key,squad_number,playhq_id,display_name,ladder_position,position_uncertain,played,won,drawn,lost,byes,goals_for,goals_against,goal_difference,points,percentage,shots_attempted,shots_scored,source,placement_basis,notes,scraped_at
amnd-winter-2012-junior-1,oakdale-netball-club-sa,,archive:amnd-winter-2012:junior-1:oakdale-netball-club-sa:none,Oakdale,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-1,norwood-netball-club,,archive:amnd-winter-2012:junior-1:norwood-netball-club:none,Newton Jaguars,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-1,woods-panthers,,archive:amnd-winter-2012:junior-1:woods-panthers:none,Woods Panthers,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-2,contax,,archive:amnd-winter-2012:junior-2:contax:none,Contax,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-2,woods-panthers,,archive:amnd-winter-2012:junior-2:woods-panthers:none,Woods Panthers,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-2,matrics,,archive:amnd-winter-2012:junior-2:matrics:none,Matrics,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-2,adelaide-cougars,,archive:amnd-winter-2012:junior-2:adelaide-cougars:none,Adelaide Cougars,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-2,garville,,archive:amnd-winter-2012:junior-2:garville:none,Garville,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-2,oakdale-netball-club-sa,,archive:amnd-winter-2012:junior-2:oakdale-netball-club-sa:none,Oakdale,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-2,tango-netball-club-inc,,archive:amnd-winter-2012:junior-2:tango-netball-club-inc:none,Tango,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-2,harlequin,,archive:amnd-winter-2012:junior-2:harlequin:none,Harlequin,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-3,contax,1,archive:amnd-winter-2012:junior-3:contax:1,Contax,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-3,adelaide-cougars,,archive:amnd-winter-2012:junior-3:adelaide-cougars:none,Adelaide Cougars,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-3,oakdale-netball-club-sa,,archive:amnd-winter-2012:junior-3:oakdale-netball-club-sa:none,Oakdale,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-3,metro-jets,1,archive:amnd-winter-2012:junior-3:metro-jets:1,Western Jets,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-3,contax,2,archive:amnd-winter-2012:junior-3:contax:2,Contax,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-3,metro-jets,2,archive:amnd-winter-2012:junior-3:metro-jets:2,Western Jets,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-3,norwood-netball-club,,archive:amnd-winter-2012:junior-3:norwood-netball-club:none,Newton Jaguars,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-3,cheerio-netball-club,,archive:amnd-winter-2012:junior-3:cheerio-netball-club:none,Cheerio,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-4,oakdale-netball-club-sa,,archive:amnd-winter-2012:junior-4:oakdale-netball-club-sa:none,Oakdale,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-4,woods-panthers,1,archive:amnd-winter-2012:junior-4:woods-panthers:1,Woods Panthers,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-4,matrics,,archive:amnd-winter-2012:junior-4:matrics:none,Matrics,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-4,woods-panthers,2,archive:amnd-winter-2012:junior-4:woods-panthers:2,Woods Panthers,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-4,norwood-netball-club,,archive:amnd-winter-2012:junior-4:norwood-netball-club:none,Newton Jaguars,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-4,harlequin,,archive:amnd-winter-2012:junior-4:harlequin:none,Harlequin,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-5,garville,,archive:amnd-winter-2012:junior-5:garville:none,Garville,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-5,adelaide-wildcats,,archive:amnd-winter-2012:junior-5:adelaide-wildcats:none,Adelaide Wildcats,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-5,metro-jets,,archive:amnd-winter-2012:junior-5:metro-jets:none,Western Jets,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-5,adelaide-cougars,,archive:amnd-winter-2012:junior-5:adelaide-cougars:none,Adelaide Cougars,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-5,norwood-netball-club,,archive:amnd-winter-2012:junior-5:norwood-netball-club:none,Newton Jaguars,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-5,tango-netball-club-inc,1,archive:amnd-winter-2012:junior-5:tango-netball-club-inc:1,Tango,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-5,contax,,archive:amnd-winter-2012:junior-5:contax:none,Contax,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-5,tango-netball-club-inc,2,archive:amnd-winter-2012:junior-5:tango-netball-club-inc:2,Tango,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-6,contax,,archive:amnd-winter-2012:junior-6:contax:none,Contax,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-6,metro-jets,,archive:amnd-winter-2012:junior-6:metro-jets:none,Western Jets,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-6,adelaide-cougars,,archive:amnd-winter-2012:junior-6:adelaide-cougars:none,Adelaide Cougars,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-6,matrics,,archive:amnd-winter-2012:junior-6:matrics:none,Matrics,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-6,woods-panthers,,archive:amnd-winter-2012:junior-6:woods-panthers:none,Woods Panthers,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-6,harlequin,,archive:amnd-winter-2012:junior-6:harlequin:none,Harlequin,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-6,tango-netball-club-inc,,archive:amnd-winter-2012:junior-6:tango-netball-club-inc:none,Tango,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-6,garville,,archive:amnd-winter-2012:junior-6:garville:none,Garville,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-7,northeast-zodiac,,archive:amnd-winter-2012:junior-7:northeast-zodiac:none,Northeast Zodiacs,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-7,oakdale-netball-club-sa,,archive:amnd-winter-2012:junior-7:oakdale-netball-club-sa:none,Oakdale,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-7,metro-jets,,archive:amnd-winter-2012:junior-7:metro-jets:none,Western Jets,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-7,woods-panthers,,archive:amnd-winter-2012:junior-7:woods-panthers:none,Woods Panthers,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-7,matrics,,archive:amnd-winter-2012:junior-7:matrics:none,Matrics,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-7,norwood-netball-club,,archive:amnd-winter-2012:junior-7:norwood-netball-club:none,Newton Jaguars,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-7,cheerio-netball-club,,archive:amnd-winter-2012:junior-7:cheerio-netball-club:none,Cheerio,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-8,cove-lightning,,archive:amnd-winter-2012:junior-8:cove-lightning:none,Cove,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-8,garville,,archive:amnd-winter-2012:junior-8:garville:none,Garville,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-8,oakdale-netball-club-sa,,archive:amnd-winter-2012:junior-8:oakdale-netball-club-sa:none,Oakdale,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-8,metro-jets,,archive:amnd-winter-2012:junior-8:metro-jets:none,Western Jets,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-8,adelaide-wildcats,,archive:amnd-winter-2012:junior-8:adelaide-wildcats:none,Adelaide Wildcats,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-8,woods-panthers,,archive:amnd-winter-2012:junior-8:woods-panthers:none,Woods Panthers,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-9,adelaide-cougars,,archive:amnd-winter-2012:junior-9:adelaide-cougars:none,Adelaide Cougars,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-9,norwood-netball-club,,archive:amnd-winter-2012:junior-9:norwood-netball-club:none,Newton Jaguars,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-9,metro-jets,,archive:amnd-winter-2012:junior-9:metro-jets:none,Western Jets,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-9,cheerio-netball-club,1,archive:amnd-winter-2012:junior-9:cheerio-netball-club:1,Cheerio,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-9,cheerio-netball-club,2,archive:amnd-winter-2012:junior-9:cheerio-netball-club:2,Cheerio,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-junior-9,semaphore,,archive:amnd-winter-2012:junior-9:semaphore:none,Semaphore,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-1,contax,,archive:amnd-winter-2012:primary-1:contax:none,Contax,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-1,matrics,,archive:amnd-winter-2012:primary-1:matrics:none,Matrics,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-1,tango-netball-club-inc,,archive:amnd-winter-2012:primary-1:tango-netball-club-inc:none,Tango,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-1,norwood-netball-club,,archive:amnd-winter-2012:primary-1:norwood-netball-club:none,Newton Jaguars,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-1,garville,,archive:amnd-winter-2012:primary-1:garville:none,Garville,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-1,metro-jets,,archive:amnd-winter-2012:primary-1:metro-jets:none,Western Jets,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-1,oakdale-netball-club-sa,,archive:amnd-winter-2012:primary-1:oakdale-netball-club-sa:none,Oakdale,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-1,woods-panthers,,archive:amnd-winter-2012:primary-1:woods-panthers:none,Woods Panthers,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-2,contax,,archive:amnd-winter-2012:primary-2:contax:none,Contax,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-2,matrics,,archive:amnd-winter-2012:primary-2:matrics:none,Matrics,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-2,tango-netball-club-inc,,archive:amnd-winter-2012:primary-2:tango-netball-club-inc:none,Tango,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-2,metro-jets,,archive:amnd-winter-2012:primary-2:metro-jets:none,Western Jets,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-2,adelaide-cougars,,archive:amnd-winter-2012:primary-2:adelaide-cougars:none,Adelaide Cougars,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-2,woods-panthers,,archive:amnd-winter-2012:primary-2:woods-panthers:none,Woods Panthers,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-3,matrics,,archive:amnd-winter-2012:primary-3:matrics:none,Matrics,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-3,contax,,archive:amnd-winter-2012:primary-3:contax:none,Contax,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-3,garville,,archive:amnd-winter-2012:primary-3:garville:none,Garville,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-3,adelaide-wildcats,,archive:amnd-winter-2012:primary-3:adelaide-wildcats:none,Adelaide Wildcats,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-3,metro-jets,,archive:amnd-winter-2012:primary-3:metro-jets:none,Western Jets,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-3,woods-panthers,,archive:amnd-winter-2012:primary-3:woods-panthers:none,Woods Panthers,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-3,norwood-netball-club,,archive:amnd-winter-2012:primary-3:norwood-netball-club:none,Newton Jaguars,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-4,garville,,archive:amnd-winter-2012:primary-4:garville:none,Garville,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-4,cheerio-netball-club,,archive:amnd-winter-2012:primary-4:cheerio-netball-club:none,Cheerio,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-4,contax,,archive:amnd-winter-2012:primary-4:contax:none,Contax,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-4,matrics,,archive:amnd-winter-2012:primary-4:matrics:none,Matrics,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-4,oakdale-netball-club-sa,,archive:amnd-winter-2012:primary-4:oakdale-netball-club-sa:none,Oakdale,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-4,harlequin,,archive:amnd-winter-2012:primary-4:harlequin:none,Harlequin,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-5,northeast-zodiac,,archive:amnd-winter-2012:primary-5:northeast-zodiac:none,Northeast Zodiacs,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-5,semaphore,,archive:amnd-winter-2012:primary-5:semaphore:none,Semaphore,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-5,tango-netball-club-inc,,archive:amnd-winter-2012:primary-5:tango-netball-club-inc:none,Tango,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-5,norwood-netball-club,,archive:amnd-winter-2012:primary-5:norwood-netball-club:none,Newton Jaguars,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-5,adelaide-wildcats,,archive:amnd-winter-2012:primary-5:adelaide-wildcats:none,Adelaide Wildcats,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-5,contax,,archive:amnd-winter-2012:primary-5:contax:none,Contax,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-5,metro-jets,,archive:amnd-winter-2012:primary-5:metro-jets:none,Western Jets,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-6,matrics,,archive:amnd-winter-2012:primary-6:matrics:none,Matrics,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-6,metro-jets,1,archive:amnd-winter-2012:primary-6:metro-jets:1,Western Jets,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-6,oakdale-netball-club-sa,,archive:amnd-winter-2012:primary-6:oakdale-netball-club-sa:none,Oakdale,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-6,garville,,archive:amnd-winter-2012:primary-6:garville:none,Garville,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-6,woods-panthers,,archive:amnd-winter-2012:primary-6:woods-panthers:none,Woods Panthers,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-6,metro-jets,2,archive:amnd-winter-2012:primary-6:metro-jets:2,Western Jets,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-7,norwood-netball-club,,archive:amnd-winter-2012:primary-7:norwood-netball-club:none,Newton Jaguars,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-7,matrics,,archive:amnd-winter-2012:primary-7:matrics:none,Matrics,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-7,adelaide-cougars,,archive:amnd-winter-2012:primary-7:adelaide-cougars:none,Adelaide Cougars,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-7,adelaide-wildcats,,archive:amnd-winter-2012:primary-7:adelaide-wildcats:none,Adelaide Wildcats,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-primary-7,tango-netball-club-inc,,archive:amnd-winter-2012:primary-7:tango-netball-club-inc:none,Tango,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-1,adelaide-cougars,,archive:amnd-winter-2012:sub-junior-1:adelaide-cougars:none,Adelaide Cougars,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-1,contax,,archive:amnd-winter-2012:sub-junior-1:contax:none,Contax,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-1,metro-jets,,archive:amnd-winter-2012:sub-junior-1:metro-jets:none,Western Jets,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-1,woods-panthers,,archive:amnd-winter-2012:sub-junior-1:woods-panthers:none,Woods Panthers,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-1,garville,,archive:amnd-winter-2012:sub-junior-1:garville:none,Garville,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-1,oakdale-netball-club-sa,,archive:amnd-winter-2012:sub-junior-1:oakdale-netball-club-sa:none,Oakdale,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-1,matrics,,archive:amnd-winter-2012:sub-junior-1:matrics:none,Matrics,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-1,tango-netball-club-inc,,archive:amnd-winter-2012:sub-junior-1:tango-netball-club-inc:none,Tango,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-2,contax,1,archive:amnd-winter-2012:sub-junior-2:contax:1,Contax,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-2,norwood-netball-club,,archive:amnd-winter-2012:sub-junior-2:norwood-netball-club:none,Newton Jaguars,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-2,metro-jets,,archive:amnd-winter-2012:sub-junior-2:metro-jets:none,Western Jets,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-2,contax,2,archive:amnd-winter-2012:sub-junior-2:contax:2,Contax,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-2,woods-panthers,,archive:amnd-winter-2012:sub-junior-2:woods-panthers:none,Woods Panthers,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-2,tango-netball-club-inc,,archive:amnd-winter-2012:sub-junior-2:tango-netball-club-inc:none,Tango,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-3,oakdale-netball-club-sa,,archive:amnd-winter-2012:sub-junior-3:oakdale-netball-club-sa:none,Oakdale,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-3,matrics,,archive:amnd-winter-2012:sub-junior-3:matrics:none,Matrics,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-3,woods-panthers,,archive:amnd-winter-2012:sub-junior-3:woods-panthers:none,Woods Panthers,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-3,garville,,archive:amnd-winter-2012:sub-junior-3:garville:none,Garville,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-3,metro-jets,,archive:amnd-winter-2012:sub-junior-3:metro-jets:none,Western Jets,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-3,norwood-netball-club,,archive:amnd-winter-2012:sub-junior-3:norwood-netball-club:none,Newton Jaguars,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-3,harlequin,,archive:amnd-winter-2012:sub-junior-3:harlequin:none,Harlequin,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-3,adelaide-cougars,,archive:amnd-winter-2012:sub-junior-3:adelaide-cougars:none,Adelaide Cougars,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-4,oakdale-netball-club-sa,,archive:amnd-winter-2012:sub-junior-4:oakdale-netball-club-sa:none,Oakdale,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-4,contax,,archive:amnd-winter-2012:sub-junior-4:contax:none,Contax,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-4,woods-panthers,,archive:amnd-winter-2012:sub-junior-4:woods-panthers:none,Woods Panthers,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-4,norwood-netball-club,,archive:amnd-winter-2012:sub-junior-4:norwood-netball-club:none,Newton Jaguars,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-4,matrics,,archive:amnd-winter-2012:sub-junior-4:matrics:none,Matrics,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-4,garville,,archive:amnd-winter-2012:sub-junior-4:garville:none,Garville,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-4,semaphore,,archive:amnd-winter-2012:sub-junior-4:semaphore:none,Semaphore,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-4,tango-netball-club-inc,,archive:amnd-winter-2012:sub-junior-4:tango-netball-club-inc:none,Tango,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-5,cheerio-netball-club,,archive:amnd-winter-2012:sub-junior-5:cheerio-netball-club:none,Cheerio,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-5,woods-panthers,,archive:amnd-winter-2012:sub-junior-5:woods-panthers:none,Woods Panthers,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-5,matrics,,archive:amnd-winter-2012:sub-junior-5:matrics:none,Matrics,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-5,contax,,archive:amnd-winter-2012:sub-junior-5:contax:none,Contax,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-5,tango-netball-club-inc,,archive:amnd-winter-2012:sub-junior-5:tango-netball-club-inc:none,Tango,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-5,oakdale-netball-club-sa,,archive:amnd-winter-2012:sub-junior-5:oakdale-netball-club-sa:none,Oakdale,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-5,norwood-netball-club,,archive:amnd-winter-2012:sub-junior-5:norwood-netball-club:none,Newton Jaguars,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-5,metro-jets,,archive:amnd-winter-2012:sub-junior-5:metro-jets:none,Western Jets,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-6,woods-panthers,,archive:amnd-winter-2012:sub-junior-6:woods-panthers:none,Woods Panthers,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-6,norwood-netball-club,,archive:amnd-winter-2012:sub-junior-6:norwood-netball-club:none,Newton Jaguars,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-6,adelaide-wildcats,,archive:amnd-winter-2012:sub-junior-6:adelaide-wildcats:none,Adelaide Wildcats,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-6,metro-jets,,archive:amnd-winter-2012:sub-junior-6:metro-jets:none,Western Jets,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-6,sa-ladybirds,,archive:amnd-winter-2012:sub-junior-6:sa-ladybirds:none,Ladybirds,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2012-sub-junior-6,matrics,,archive:amnd-winter-2012:sub-junior-6:matrics:none,Matrics,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
